year,locationabbr,locationdesc,geographiclevel,datasource,class,topic,data_value,data_value_unit,data_value_type,stratificationcategory1,stratification1,stratificationcategory2,stratification2,topicid,locationid,y_lat,x_lon,_dataset_id,_dataset_name,_extracted_at
2022,AR,Clark County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05019,34.057400268,-93.17149809,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805526
2022,AR,Clay County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05021,36.365051396,-90.40903279,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805527
2022,AR,Cleburne County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05023,35.539954182,-92.02308708,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805527
2022,AR,Cleveland County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05025,33.90486426,-92.17715132,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805527
2022,AR,Columbia County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05027,33.216444572,-93.21637984,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805528
2022,AR,Conway County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05029,35.266667029,-92.69571427,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805528
2022,AR,Craighead County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05031,35.835937434,-90.63526438,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805529
2022,AR,Crawford County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,111.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05033,35.591275319,-94.23894095,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805529
2022,AR,Crittenden County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05035,35.212821887,-90.30310953,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805530
2022,AR,Cross County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05037,35.294906519,-90.7693222,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805530
2022,AR,Dallas County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05039,33.976301214,-92.64957246,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805530
2022,AR,Desha County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05041,33.83682196,-91.24537972,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805531
2022,AR,Drew County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05043,33.589369905,-91.7101268,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805531
2022,AR,Faulkner County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05045,35.151498916,-92.33146735,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805532
2022,AR,Franklin County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05047,35.514555142,-93.88599981,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805532
2022,AR,Fulton County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05049,36.378305293,-91.81892729,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805532
2022,AR,Garland County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05051,34.580218603,-93.14398988,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805533
2022,AR,Grant County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05053,34.292883717,-92.41743835,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805533
2022,AR,Greene County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05055,36.123852865,-90.55722676,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805535
2022,AR,Hempstead County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05057,33.738914208,-93.6611912,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805535
2022,AR,Hot Spring County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05059,34.323076014,-92.94002237,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805535
2022,AR,Howard County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05061,34.090655794,-93.98834933,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805536
2022,AR,Independence County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05063,35.742290883,-91.56710592,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805536
2022,AR,Izard County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05065,36.094337929,-91.91093604,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805537
2022,AR,Jackson County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05067,35.601797861,-91.21385516,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805537
2022,AR,Jefferson County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05069,34.272500662,-91.9252668,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805538
2022,AR,Johnson County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05071,35.57198701,-93.45218456,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805538
2022,AR,Lafayette County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05073,33.244406225,-93.59941845,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805538
2022,AR,Lawrence County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05075,36.045887438,-91.10940901,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805539
2022,AR,Lee County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05077,34.784646617,-90.77660877,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805539
2022,AR,Lincoln County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05079,33.956227956,-91.72365877,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805540
2022,AR,Little River County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,455.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05081,33.703788173,-94.2239348,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805540
2022,AR,Logan County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05083,35.219059633,-93.70869547,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805541
2022,AR,Lonoke County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05085,34.757800432,-91.88645414,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805541
2022,AR,Madison County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05087,36.012880671,-93.71836831,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805542
2022,AR,Marion County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05089,36.26847927,-92.67906169,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805542
2022,AR,Miller County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05091,33.315004922,-93.88641879,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805543
2022,AR,Mississippi County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05093,35.76230671,-90.05250737,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805543
2022,AR,Monroe County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05095,34.67801172,-91.19694544,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805543
2022,AR,Montgomery County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05097,34.544957008,-93.65207929,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805544
2022,AR,Nevada County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05099,33.668973615,-93.30094505,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805544
2022,AR,Newton County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05101,35.922577491,-93.21121325,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805545
2022,AR,Ouachita County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05103,33.600012069,-92.87641073,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805545
2022,AR,Perry County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05105,34.949673518,-92.92599049,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805545
2022,AR,Phillips County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05107,34.437914396,-90.84274214,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805546
2022,AR,Pike County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05109,34.167527815,-93.64929247,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805546
2022,AR,Poinsett County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05111,35.575891278,-90.66429296,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805547
2022,AR,Polk County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,566.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05113,34.490943055,-94.21912244,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805547
2022,AR,Pope County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05115,35.451475848,-93.02658378,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805547
2022,AR,Prairie County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05117,34.835259759,-91.54845359,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:08.805548
